author,publisher,title,url,year,abstract,session,pdf_url,openreview_url
"['Sicheng Xu', 'Guojun Chen', 'Yu-Xiao Guo', 'Jiaolong Yang', 'Chong Li', 'Zhenyu Zang', 'Yizhong Zhang', 'Xin Tong', 'Baining Guo']",NeurIPS,VASA-1_ Lifelike Audio-Driven Talking Faces Generated in Real Time,https://neurips.cc/virtual/2024/oral/97995,2024," We introduce VASA, a framework for generating lifelike talking faces with appealing visual affective skills (VAS) given a single static image and a speech audio clip. Our premiere model, VASA-1, is capable of not only generating lip movements that are exquisitely synchronized with the audio, but also producing a large spectrum of facial nuances and natural head motions that contribute to the perception of authenticity and liveliness. The core innovations include a diffusion-based holistic facial dynamics and head movement generation model that works in a face latent space, and the development of such an expressive and disentangled face latent space using videos.Through extensive experiments including evaluation on a set of new metrics, we show that our method significantly outperforms previous methods along various dimensions comprehensively. Our method delivers high video quality with realistic facial and head dynamics and also supports the online generation of 512$\times$512 videos at up to 40 FPS with negligible starting latency.It paves the way for real-time engagements with lifelike avatars that emulate human conversational behaviors.",Oral Session 2D: Generative Models,https://openreview.net/pdf?id=5zSCSE0k41,https://openreview.net/forum?id=5zSCSE0k41
"['Tianhong Li', 'Dina Katabi', 'Kaiming He']",NeurIPS,Return of Unconditional Generation_ A Self-supervised Representation Generation Method,https://neurips.cc/virtual/2024/oral/97963,2024," Unconditional generation -- the problem of modeling data distribution without relying on human-annotated labels -- is a long-standing and fundamental challenge in generative models, creating a potential of learning from large-scale unlabeled data. In the literature, the generation quality of an unconditional method has been much worse than that of its conditional counterpart. This gap can be attributed to the lack of semantic information provided by labels. In this work, we show that one can close this gap by generating semantic representations in the representation space produced by a self-supervised encoder. These representations can be used to condition the image generator. This framework, called Representation-Conditioned Generation (RCG), provides an effective solution to the unconditional generation problem without using labels. Through comprehensive experiments, we observe that RCG significantly improves unconditional generation quality: e.g., it achieves a new state-of-the-art FID of 2.15 on ImageNet 256x256, largely reducing the previous best of 5.91 by a relative 64%. Our unconditional results are situated in the same tier as the leading class-conditional ones. We hope these encouraging observations will attract the community's attention to the fundamental problem of unconditional generation. Code is available at https://github.com/LTH14/rcg .",Oral Session 3A: Generative Models,https://openreview.net/pdf?id=clTa4JFBML,https://openreview.net/forum?id=clTa4JFBML
"['Alvin Tan', 'Chunhua Yu', 'Bria Long', 'Wanjing Ma', 'Tonya Murray', 'Rebecca Silverman', 'Jason Yeatman', 'Michael C Frank']",NeurIPS,DevBench_ A multimodal developmental benchmark for language learning,https://neurips.cc/virtual/2024/oral/98016,2024," How (dis)similar are the learning trajectories of vision–language models and children? Recent modeling work has attempted to understand the gap between models’ and humans’ data efficiency by constructing models trained on less data, especially multimodal naturalistic data. However, such models are often evaluated on adult-level benchmarks, with limited breadth in language abilities tested, and without direct comparison to behavioral data. We introduce DevBench, a multimodal benchmark comprising seven language evaluation tasks spanning the domains of lexical, syntactic, and semantic ability, with behavioral data from both children and adults. We evaluate a set of vision–language models on these tasks, comparing models and humans on their response patterns, not their absolute performance. Across tasks, models exhibit variation in their closeness to human response patterns, and models that perform better on a task also more closely resemble human behavioral responses. We also examine the developmental trajectory of OpenCLIP over training, finding that greater training results in closer approximations to adult response patterns. DevBench thus provides a benchmark for comparing models to human language development. These comparisons highlight ways in which model and human language learning processes diverge, providing insight into entry points for improving language models.",Oral Session 4A: Natural Language Processing,https://arxiv.org/pdf/2406.10215,
"['Arjun Panickssery', 'Samuel Bowman', 'Shi Feng']",NeurIPS,LLM Evaluators Recognize and Favor Their Own Generations,https://neurips.cc/virtual/2024/oral/97998,2024," Self-evaluation using large language models (LLMs) has proven valuable not only in benchmarking but also methods like reward modeling, constitutional AI, and self-refinement. But new biases are introduced due to the same LLM acting as both the evaluator and the evaluatee. One such bias is self-preference, where an LLM evaluator scores its own outputs higher than others’ while human annotators consider them of equal quality. But do LLMs actually recognize their own outputs when they give those texts higher scores, or is it just a coincidence? In this paper, we investigate if self-recognition capability contributes to self-preference. We discover that, out of the box, LLMs such as GPT-4 and Llama 2 have non-trivial accuracy at distinguishing themselves from other LLMs and humans. By finetuning LLMs, we discover a linear correlation between self-recognition capability and the strength of self-preference bias; using controlled experiments, we show that the causal explanation resists straightforward confounders. We discuss how self-recognition can interfere with unbiased evaluations and AI safety more generally.",Oral Session 3C: Natural Language Processing,https://openreview.net/pdf?id=4NJBV6Wp0h,https://openreview.net/forum?id=4NJBV6Wp0h
"['Haokun Lin', 'Haobo Xu', 'Yichen WU', 'Jingzhi Cui', 'Yingtao Zhang', 'Linzhan Mou', 'Linqi Song', 'Zhenan Sun', 'Ying Wei']",NeurIPS,DuQuant_ Distributing Outliers via Dual Transformation Makes Stronger Quantized LLMs,https://neurips.cc/virtual/2024/oral/97956,2024," Quantization of large language models (LLMs) faces significant challenges, particularly due to the presence of outlier activations that impede efficient low-bit representation. Traditional approaches predominantly address Normal Outliers, which are activations across all tokens with relatively large magnitudes. However, these methods struggle with smoothing Massive Outliers that display significantly larger values, which leads to significant performance degradation in low-bit quantization. In this paper, we introduce DuQuant, a novel approach that utilizes rotation and permutation transformations to more effectively mitigate both massive and normal outliers. First, DuQuant starts by constructing the rotation matrix, using specific outlier dimensions as prior knowledge, to redistribute outliers to adjacent channels by block-wise rotation. Second, We further employ a zigzag permutation to balance the distribution of outliers across blocks, thereby reducing block-wise variance. A subsequent rotation further smooths the activation landscape, enhancing model performance. DuQuant simplifies the quantization process and excels in managing outliers, outperforming the state-of-the-art baselines across various sizes and types of LLMs on multiple tasks, even with 4-bit weight-activation quantization. Our code is available at https://github.com/Hsu1023/DuQuant.",Oral Session 3D: Natural Language Processing,https://openreview.net/pdf?id=mp8u2Pcmqz,https://openreview.net/forum?id=mp8u2Pcmqz
"['Michael Luo', 'Justin Wong', 'Brandon Trabucco', 'Yanping Huang', 'Joseph Gonzalez', 'zhifeng Chen', 'Ruslan Salakhutdinov', 'Ion Stoica']",NeurIPS,Stylus_ Automatic Adapter Selection for Diffusion Models,https://neurips.cc/virtual/2024/oral/98000,2024," Beyond scaling base models with more data or parameters, fine-tuned adapters provide an alternative way to generate high fidelity, custom images at reduced costs. As such, adapters have been widely adopted by open-source communities, accumulating a database of over 100K adapters—most of which are highly customized with insufficient descriptions. To generate high quality images, this paper explores the problem of matching the prompt to a Stylus of relevant adapters, built on recent work that highlight the performance gains of composing adapters. We introduce Stylus, which efficiently selects and automatically composes task-specific adapters based on a prompt's keywords. Stylus outlines a three-stage approach that first summarizes adapters with improved descriptions and embeddings, retrieves relevant adapters, and then further assembles adapters based on prompts' keywords by checking how well they fit the prompt. To evaluate Stylus, we developed StylusDocs, a curated dataset featuring 75K adapters with pre-computed adapter embeddings. In our evaluation on popular Stable Diffusion checkpoints, Stylus achieves greater CLIP/FID Pareto efficiency and is twice as preferred, with humans and multimodal models as evaluators, over the base model.",Oral Session 4B: Diffusion-based Models,https://openreview.net/pdf?id=3Odq2tGSpp,https://openreview.net/forum?id=3Odq2tGSpp
"['Tianwei Yin', 'Michaël Gharbi', 'Taesung Park', 'Richard Zhang', 'Eli Shechtman', 'Fredo Durand', 'Bill Freeman']",NeurIPS,Improved Distribution Matching Distillation for Fast Image Synthesis,https://neurips.cc/virtual/2024/oral/97949,2024," Recent approaches have shown promises distilling expensive diffusion models into efficient one-step generators.Amongst them, Distribution Matching Distillation (DMD) produces one-step generators that match their teacher in distribution, i.e., the distillation process does not enforce a one-to-one correspondence with the sampling trajectories of their teachers.However, to ensure stable training in practice, DMD requires an additional regression loss computed using a large set of noise--image pairs, generated by the teacher with many steps of a deterministic sampler.This is not only computationally expensive for large-scale text-to-image synthesis, but it also limits the student's quality, tying it too closely to the teacher's original sampling paths.We introduce DMD2, a set of techniques that lift this limitation and improve DMD training.First, we eliminate the regression loss and the need for expensive dataset construction.We show that the resulting instability is due to the ""fake"" critic not estimating the distribution of generated samples with sufficient accuracy and propose a two time-scale update rule as a remedy.Second, we integrate a GAN loss into the distillation procedure, discriminating between generated samples and real images.This lets us train the student model on real data, thus mitigating the imperfect ""real"" score estimation from the teacher model, and thereby enhancing quality.Third, we introduce a new training procedure that enables multi-step sampling in the student, andaddresses the training--inference input mismatch of previous work, by simulating inference-time generator samples during training. Taken together, our improvements set new benchmarks in one-step image generation, with FID scores of 1.28 on ImageNet-64×64 and 8.35 on zero-shot COCO 2014, surpassing the original teacher despite a 500X reduction in inference cost.Further, we show our approach can generate megapixel images by distilling SDXL, demonstrating exceptional visual quality among few-step methods, and surpassing the teacher. We release our code and pretrained models.","Oral Session 4C: Diffusion-based Models, Mathematics",https://openreview.net/pdf?id=tQukGCDaNT,https://openreview.net/forum?id=tQukGCDaNT
"['Raffaele Paolino', 'Sohir Maskey', 'Pascal Welke', 'Gitta Kutyniok']",NeurIPS,Weisfeiler and Leman Go Loopy_ A New Hierarchy for Graph Representational Learning,https://neurips.cc/virtual/2024/oral/97991,2024," We introduce $r$-loopy Weisfeiler-Leman ($r$-$\ell$WL), a novel hierarchy of graph isomorphism tests and a corresponding GNN framework, $r$-$\ell$MPNN, that can count cycles up to length $r{+}2$. Most notably, we show that $r$-$\ell$WL can count homomorphisms of cactus graphs. This extends 1-WL, which can only count homomorphisms of trees and, in fact, is incomparable to $k$-WL for any fixed $k$. We empirically validate the expressive and counting power of $r$-$\ell$MPNN on several synthetic datasets and demonstrate the scalability and strong performance on various real-world datasets, particularly on sparse graphs.",Oral Session 5A: Graph Neural Networks,https://openreview.net/pdf?id=9O2sVnEHor,https://openreview.net/forum?id=9O2sVnEHor
"['Minghua Liu', 'Chong Zeng', 'Xinyue Wei', 'Ruoxi Shi', 'Linghao Chen', 'Chao Xu', 'Mengqi Zhang', 'Zhaoning Wang', 'Xiaoshuai Zhang', 'Isabella Liu', 'Hongzhi Wu', 'Hao Su']",NeurIPS,MeshFormer _ High-Quality Mesh Generation with 3D-Guided Reconstruction Model,https://neurips.cc/virtual/2024/oral/97945,2024," Open-world 3D reconstruction models have recently garnered significant attention. However, without sufficient 3D inductive bias, existing methods typically entail expensive training costs and struggle to extract high-quality 3D meshes. In this work, we introduce MeshFormer, a sparse-view reconstruction model that explicitly leverages 3D native structure, input guidance, and training supervision. Specifically, instead of using a triplane representation, we store features in 3D sparse voxels and combine transformers with 3D convolutions to leverage an explicit 3D structure and projective bias. In addition to sparse-view RGB input, we require the network to take input and generate corresponding normal maps. The input normal maps can be predicted by 2D diffusion models, significantly aiding in the guidance and refinement of the geometry's learning. Moreover, by combining Signed Distance Function (SDF) supervision with surface rendering, we directly learn to generate high-quality meshes without the need for complex multi-stage training processes. By incorporating these explicit 3D biases, MeshFormer can be trained efficiently and deliver high-quality textured meshes with fine-grained geometric details. It can also be integrated with 2D diffusion models to enable fast single-image-to-3D and text-to-3D tasks. Videos are available at https://meshformer3d.github.io/",Oral Session 4D: Machine Vision,https://openreview.net/pdf?id=x7pjdDod6Z,https://openreview.net/forum?id=x7pjdDod6Z
"['Siyuan Guo', 'Chi Zhang', 'Karthika Mohan', 'Ferenc Huszar', 'Bernhard Schölkopf']",NeurIPS,Do Finetti_ On Causal Effects for Exchangeable Data,https://neurips.cc/virtual/2024/oral/97996,2024," We study causal effect estimation in a setting where the data are not i.i.d.$\ $(independent and identically distributed). We focus on exchangeable data satisfying an assumption of independent causal mechanisms. Traditional causal effect estimation frameworks, e.g., relying on structural causal models and do-calculus, are typically limited to i.i.d. data and do not extend to more general exchangeable generative processes, which naturally arise in multi-environment data. To address this gap, we develop a generalized framework for exchangeable data and introduce a truncated factorization formula that facilitates both the identification and estimation of causal effects in our setting. To illustrate potential applications, we introduce a causal Pólya urn model and demonstrate how intervention propagates effects in exchangeable data settings. Finally, we develop an algorithm that performs simultaneous causal discovery and effect estimation given multi-environment data.","Oral Session 5B: Graph Neural Networks, Causal Inference",https://openreview.net/pdf?id=4rCZeCZAON,https://openreview.net/forum?id=4rCZeCZAON
"['Felix Petersen', 'Hilde Kuehne', 'Christian Borgelt', 'Julian Welzel', 'Stefano Ermon']",NeurIPS,Convolutional Differentiable Logic Gate Networks,https://neurips.cc/virtual/2024/oral/97997,2024," With the increasing inference cost of machine learning models, there is a growing interest in models with fast and efficient inference. Recently, an approach for learning logic gate networks directly via a differentiable relaxation was proposed. Logic gate networks are faster than conventional neural network approaches because their inference only requires logic gate operators such as NAND, OR, and XOR, which are the underlying building blocks of current hardware and can be efficiently executed. We build on this idea, extending it by deep logic gate tree convolutions, logical OR pooling, and residual initializations. This allows scaling logic gate networks up by over one order of magnitude and utilizing the paradigm of convolution. On CIFAR-10, we achieve an accuracy of 86.29% using only 61 million logic gates, which improves over the SOTA while being 29x smaller.",Oral Session 5C: Machine Vision,https://openreview.net/pdf?id=4bKEFyUHT4,https://openreview.net/forum?id=4bKEFyUHT4
"['Yubin Kim', 'Chanwoo Park', 'Hyewon Jeong', 'Yik Siu Chan', 'Xuhai ""Orson"" Xu', 'Daniel McDuff', 'Hyeonhoon Lee', 'Marzyeh Ghassemi', 'Cynthia Breazeal', 'Hae Park']",NeurIPS,MDAgents_ An Adaptive Collaboration of LLMs for Medical Decision-Making,https://neurips.cc/virtual/2024/oral/97988,2024," Foundation models are becoming valuable tools in medicine. Yet despite their promise, the best way to leverage Large Language Models (LLMs) in complex medical tasks remains an open question. We introduce a novel multi-agent framework, named **M**edical **D**ecision-making **Agents** (**MDAgents**) that helps to address this gap by automatically assigning a collaboration structure to a team of LLMs. The assigned solo or group collaboration structure is tailored to the medical task at hand, a simple emulation inspired by the way real-world medical decision-making processes are adapted to tasks of different complexities. We evaluate our framework and baseline methods using state-of-the-art LLMs across a suite of real-world medical knowledge and clinical diagnosis benchmarks, including a comparison ofLLMs’ medical complexity classification against human physicians. MDAgents achieved the **best performance in seven out of ten** benchmarks on tasks requiring an understanding of medical knowledge and multi-modal reasoning, showing a significant **improvement of up to 4.2\%** ($p$ < 0.05) compared to previous methods' best performances. Ablation studies reveal that MDAgents effectively determines medical complexity to optimize for efficiency and accuracy across diverse medical tasks. Notably, the combination of moderator review and external medical knowledge in group collaboration resulted in an average accuracy **improvement of 11.8\%**. Our code can be found at https://github.com/mitmedialab/MDAgents.","Oral Session 6A: Machine Learning and Science, Safety",https://openreview.net/pdf?id=EKdk4vxKO4,https://openreview.net/forum?id=EKdk4vxKO4
"['Nikhil Khandekar', 'Qiao Jin', 'Guangzhi Xiong', 'Soren Dunn', 'Serina Applebaum', 'Zain Anwar', 'Maame Sarfo-Gyamfi', 'Conrad Safranek', 'Abid Anwar', 'Andrew Zhang', 'Aidan Gilson', 'Maxwell Singer', 'Amisha Dave', 'Anrew Taylor', 'Aidong Zhang', 'Qingyu Chen', 'Zhiyong Lu']",NeurIPS,MedCalc-Bench_ Evaluating Large Language Models for Medical Calculations,https://neurips.cc/virtual/2024/oral/98021,2024," Current benchmarks for evaluating large language models (LLMs) in medicine are primarily focused on question-answering involving domain knowledge and descriptive reasoning. While such qualitative capabilities are vital to medical diagnosis, in real-world scenarios, doctors frequently use clinical calculators that follow quantitative equations and rule-based reasoning paradigms for evidence-based decision support. To this end, we propose MedCalc-Bench, a first-of-its-kind dataset focused on evaluating the medical calculation capability of LLMs. MedCalc-Bench contains an evaluation set of over 1000 manually reviewed instances from 55 different medical calculation tasks. Each instance in MedCalc-Bench consists of a patient note, a question requesting to compute a specific medical value, a ground truth answer, and a step-by-step explanation showing how the answer is obtained. While our evaluation results show the potential of LLMs in this area, none of them are effective enough for clinical settings. Common issues include extracting the incorrect entities, not using the correct equation or rules for a calculation task, or incorrectly performing the arithmetic for the computation. We hope our study highlights the quantitative knowledge and reasoning gaps in LLMs within medical settings, encouraging future improvements of LLMs for various clinical calculation tasks. MedCalc-Bench is publicly available at: https://github.com/ncbi-nlp/MedCalc-Bench.",Oral Session 6C: New Data,https://arxiv.org/pdf/2406.12036,
"['Zekun Shi', 'Zheyuan Hu', 'Min Lin', 'Kenji Kawaguchi']",NeurIPS,Stochastic Taylor Derivative Estimator_ Efficient amortization for arbitrary differential operators,https://neurips.cc/virtual/2024/oral/97986,2024," Optimizing neural networks with loss that contain high-dimensional and high-order differential operators  is expensive to evaluate with back-propagation due to $\mathcal{O}(d^{k})$ scaling of the derivative tensor size and the $\mathcal{O}(2^{k-1}L)$ scaling in the computation graph, where $d$ is the dimension of the domain, $L$ is the number of ops in the forward computation graph, and $k$ is the derivative order. In previous works, the polynomial scaling in $d$ was addressed by amortizing the computation over the optimization process via randomization. Separately, the exponential scaling in $k$ for univariate functions ($d=1$) was addressed with high-order auto-differentiation (AD). In this work, we show how to efficiently perform arbitrary contraction of the derivative tensor of arbitrary order for multivariate functions, by properly constructing the input tangents to univariate high-order AD, which can be used to efficiently randomize any differential operator.  When applied to Physics-Informed Neural Networks (PINNs), our method provides >1000$\times$ speed-up and >30$\times$ memory reduction over randomization with first-order AD, and we can now solve 1-million-dimensional PDEs in 8 minutes on a single NVIDIA A100 GPU. This work opens the possibility of using high-order differential operators in large-scale problems.",Oral Session 5D: Machine Learning and Science,https://openreview.net/pdf?id=J2wI2rCG2u,https://openreview.net/forum?id=J2wI2rCG2u
"['Chengyi Cai', 'Zesheng Ye', 'Lei Feng', 'Jianzhong Qi', 'Feng Liu']",NeurIPS,Bayesian-guided Label Mapping for Visual Reprogramming,https://neurips.cc/virtual/2024/oral/98002,2024," Visual reprogramming (VR) leverages the intrinsic capabilities of pretrained vision models by adapting their input or output interfaces to solve downstream tasks whose labels (i.e., downstream labels) might be totally different from the labels associated with the pretrained models (i.e., pretrained labels). When adapting the output interface, label mapping methods transform the pretrained labels to downstream labels by establishing a gradient-free one-to-one correspondence between the two sets of labels.However, in this paper, we reveal that one-to-one mappings may overlook the complex relationship between pretrained and downstream labels. Motivated by this observation, we propose a B ayesian-guided L abel M apping (BLM) method. BLM constructs an iteratively-updated probabilistic label mapping matrix, with each element quantifying a pairwise relationship between pretrained and downstream labels.The assignment of values to the constructed matrix is guided by Bayesian conditional probability, considering the joint distribution of the downstream labels and the labels predicted by the pretrained model on downstream samples. Experiments conducted on both pretrained vision models (e.g., ResNeXt) and vision-language models (e.g., CLIP) demonstrate the superior performance of BLM over existing label mapping methods. The success of BLM also offers a probabilistic lens through which to understand and analyze the effectiveness of VR.Our code is available at https://github.com/tmlr-group/BayesianLM.","Oral Session 6B: Safety, New Data",https://openreview.net/pdf?id=135eKqDoRR,https://openreview.net/forum?id=135eKqDoRR
"['Zixuan Gong', 'Guangyin Bao', 'Qi Zhang', 'Zhongwei Wan', 'Duoqian Miao', 'Shoujin Wang', 'Lei Zhu', 'Changwei Wang', 'Rongtao Xu', 'Liang Hu', 'Ke Liu', 'Yu Zhang']",NeurIPS,NeuroClips_ Towards High-fidelity and Smooth fMRI-to-Video Reconstruction,https://neurips.cc/virtual/2024/oral/97992,2024," Reconstruction of static visual stimuli from non-invasion brain activity fMRI achieves great success, owning to advanced deep learning models such as CLIP and Stable Diffusion. However, the research on fMRI-to-video reconstruction remains limited since decoding the spatiotemporal perception of continuous visual experiences is formidably challenging. We contend that the key to addressing these challenges lies in accurately decoding both high-level semantics and low-level perception flows, as perceived by the brain in response to video stimuli. To the end, we propose NeuroClips, an innovative framework to decode high-fidelity and smooth video from fMRI. NeuroClips utilizes a semantics reconstructor to reconstruct video keyframes, guiding semantic accuracy and consistency, and employs a perception reconstructor to capture low-level perceptual details, ensuring video smoothness. During inference, it adopts a pre-trained T2V diffusion model injected with both keyframes and low-level perception flows for video reconstruction. Evaluated on a publicly available fMRI-video dataset, NeuroClips achieves smooth high-fidelity video reconstruction of up to 6s at 8FPS, gaining significant improvements over state-of-the-art models in various metrics, e.g., a 128% improvement in SSIM and an 81% improvement in spatiotemporal metrics. Our project is available at https://github.com/gongzix/NeuroClips.",Oral Session 1A: Neuroscience and Intepretability,https://openreview.net/pdf?id=8qu52Fl1Dt,https://openreview.net/forum?id=8qu52Fl1Dt
"['Yutao Sun', 'Li Dong', 'Yi Zhu', 'Shaohan Huang', 'Wenhui Wang', 'Shuming Ma', 'Quanlu Zhang', 'Jianyong Wang', 'Furu Wei']",NeurIPS,You Only Cache Once_ Decoder-Decoder Architectures for Language Models,https://neurips.cc/virtual/2024/oral/98001,2024," We introduce a decoder-decoder architecture, YOCO, for large language models, which only caches key-value pairs once. It consists of two components, i.e., a cross-decoder stacked upon a self-decoder. The self-decoder efficiently encodes global key-value (KV) caches that are reused by the cross-decoder via cross-attention. The overall model behaves like a decoder-only Transformer, although YOCO only caches once. The design substantially reduces GPU memory demands, yet retains global attention capability. Additionally, the computation flow enables prefilling to early exit without changing the final output, thereby significantly speeding up the prefill stage. Experimental results demonstrate that YOCO achieves favorable performance compared to Transformer in various settings of scaling up model size and number of training tokens. We also extend YOCO to 1M context length with near-perfect needle retrieval accuracy. The profiling results show that YOCO improves inference memory, prefill latency, and throughput by orders of magnitude across context lengths and model sizes.","Oral Session 6D: Deep Learning Architecture, Infrastructure",https://openreview.net/pdf?id=25Ioxw576r,https://openreview.net/forum?id=25Ioxw576r
"['Xin Chen', 'Anderson Ye Zhang']",NeurIPS,Achieving Optimal Clustering in Gaussian Mixture Models with Anisotropic Covariance Structures,https://neurips.cc/virtual/2024/oral/97961,2024," We study clustering under anisotropic Gaussian Mixture Models (GMMs), where covariance matrices from different clusters are unknown and are not necessarily the identity matrix. We analyze two anisotropic scenarios: homogeneous, with identical covariance matrices, and heterogeneous, with distinct matrices per cluster. For these models, we derive minimax lower bounds that illustrate the critical influence of covariance structures on clustering accuracy. To solve the clustering problem, we consider a variant of Lloyd's algorithm, adapted to estimate and utilize covariance information iteratively. We prove that the adjusted algorithm not only achieves the minimax optimality but also converges within a logarithmic number of iterations, thus bridging the gap between theoretical guarantees and practical efficiency.",Oral Session 1D: Learning Theory,https://openreview.net/pdf?id=ge8GZn8Gtu,https://openreview.net/forum?id=ge8GZn8Gtu
"['Manling Li', 'Shiyu Zhao', 'Qineng Wang', 'Kangrui Wang', 'Yu Zhou', 'Sanjana Srivastava', 'Cem Gokmen', 'Tony Lee', 'Erran Li Li', 'Ruohan Zhang', 'Weiyu Liu', 'Percy Liang', 'Fei-Fei Li', 'Jiayuan Mao', 'Jiajun Wu']",NeurIPS,Embodied Agent Interface_ Benchmarking LLMs for Embodied Decision Making,https://neurips.cc/virtual/2024/oral/98018,2024," We aim to evaluate Large Language Models (LLMs) for embodied decision making. While a significant body of work has been leveraging LLMs for decision making in embodied environments, we still lack a systematic understanding of their performance because they are usually applied in different domains, for different purposes, and built based on different inputs and outputs. Furthermore, existing evaluations tend to rely solely on a final success rate, making it difficult to pinpoint what ability is missing in LLMs and where the problem lies, which in turn blocks embodied agents from leveraging LLMs effectively and selectively. To address these limitations, we propose a generalized interface (Embodied Agent Interface) that supports the formalization of various types of tasks and input-output specifications of LLM-based modules. Specifically, it allows us to unify 1) a broad set of embodied decision-making tasks involving both state and temporally extended goals, 2) four commonly-used LLM-based modules for decision making: goal interpretation, subgoal decomposition, action sequencing, and transition modeling, and 3) a collection of fine-grained metrics that break down evaluation into error types, such as hallucination errors, affordance errors, and various types of planning errors. Overall, our benchmark offers a comprehensive assessment of LLMs’ performance for different subtasks, pinpointing the strengths and weaknesses in LLM-powered embodied AI systems and providing insights into the effective and selective use of LLMs in embodied decision making.",Oral Session 2A: Agents,https://arxiv.org/pdf/2410.07166,
"['Philip Amortila', 'Dylan J Foster', 'Nan Jiang', 'Akshay Krishnamurthy', 'Zak Mhammedi']",NeurIPS,Reinforcement Learning Under Latent Dynamics_ Toward Statistical and Algorithmic Modularity,https://neurips.cc/virtual/2024/oral/97952,2024," Real-world applications of reinforcement learning often involve  environments where agents operate on complex, high-dimensional observations, but the underlying (``latent'')  dynamics are comparatively simple. However, beyond restrictive settings  such as tabular latent dynamics,  the fundamental statistical requirements and algorithmic principles for reinforcement learning under latent dynamics are poorly  understood.  This paper addresses the question of reinforcement learning under general latent dynamics from a  statistical and algorithmic perspective.  On the statistical side, our main negativeresult shows that most well-studied settings for reinforcement learning with function approximation become intractable when composed with rich observations; we complement this with a positive result, identifying latent pushforward coverability as ageneral condition that enables statistical tractability. Algorithmically, we develop provably efficient observable-to-latent reductions ---that is, reductions that transform an arbitrary algorithm for the  latent MDP into an algorithm that can operate on rich observations--- in two settings: one where the agent has access to hindsightobservations of the latent dynamics (Lee et al., 2023) and onewhere the agent can estimate self-predictive latent models (Schwarzer et al., 2020). Together, our results serve as a  first step toward a unified statistical and algorithmic theory forreinforcement learning under latent dynamics.",Oral Session 1C: Optimization and Learning Theory,https://openreview.net/pdf?id=qf2uZAdy1N,https://openreview.net/forum?id=qf2uZAdy1N
"['Xiong-Hui Chen', 'Ziyan Wang', 'Yali Du', 'Shengyi Jiang', 'Meng Fang', 'Yang Yu', 'Jun Wang']",NeurIPS,"Policy Learning from Tutorial Books via Understanding, Rehearsing and Introspecting",https://neurips.cc/virtual/2024/oral/97989,2024," When humans need to learn a new skill, we can acquire knowledge through written books, including textbooks, tutorials, etc. However, current research for decision-making, like reinforcement learning (RL), has primarily required numerous real interactions with the target environment to learn a skill, while failing to utilize the existing knowledge already summarized in the text. The success of Large Language Models (LLMs) sheds light on utilizing such knowledge behind the books. In this paper, we discuss a new policy learning problem called Policy Learning from tutorial Books (PLfB) upon the shoulders of LLMs’ systems, which aims to leverage rich resources such as tutorial books to derive a policy network. Inspired by how humans learn from books, we solve the problem via a three-stage framework: Understanding, Rehearsing, and Introspecting (URI). In particular, it first rehearses decision-making trajectories based on the derived knowledge after understanding the books, then introspects in the imaginary dataset to distill a policy network.  We build two benchmarks for PLfB~based on Tic-Tac-Toe and Football games. In experiment, URI's policy achieves at least 44% net win rate against GPT-based agents without any real data; In Football game, which is a complex scenario, URI's policy beat the built-in AIs with a 37% while using GPT-based agent can only achieve a 6\% winning rate. The project page: https://plfb-football.github.io.",Oral Session 2B: Reinforcement Learning,https://openreview.net/pdf?id=Ddak3nSqQM,https://openreview.net/forum?id=Ddak3nSqQM
"['Dengwei Zhao', 'Shikui Tu', 'Lei Xu']",NeurIPS,SeeA__ Efficient Exploration-Enhanced A_ Search by Selective Sampling,https://neurips.cc/virtual/2024/oral/97957,2024," Monte-Carlo tree search (MCTS) and reinforcement learning contributed crucially to the success of AlphaGo and AlphaZero, and A$^*$ is a tree search algorithm among the most well-known ones in the classical AI literature. MCTS and  A$^*$ both perform heuristic search and are mutually beneficial. Efforts have been made to the renaissance of A$^*$ from three possible aspects, two of which have been confirmed by studies in recent years, while the third is about the OPEN list that consists of open nodes of A$^*$ search, but still lacks deep investigation. This paper aims at the third, i.e., developing the Sampling-exploration enhanced A$^*$ (SeeA$^*$) search by constructing a dynamic subset of OPEN through a selective sampling process, such that the node with the best heuristic value in this subset instead of in the OPEN is expanded. Nodes with the best heuristic values in OPEN are most probably picked into this subset, but sometimes may not be included, which enables SeeA$^*$ to explore other promising branches. Three sampling techniques are presented for comparative investigations. Moreover, under the assumption about the distribution of prediction errors, we have theoretically shown the superior efficiency of SeeA$^*$ over A$^*$ search, particularly when the accuracy of the guiding heuristic function is insufficient. Experimental results on retrosynthetic planning in organic chemistry, logic synthesis in integrated circuit design, and the classical Sokoban game empirically demonstrate the efficiency of SeeA$^*$, in comparison with the state-of-the-art heuristic search algorithms.",Oral Session 2C: Reinforcement Learning,https://openreview.net/pdf?id=mSaqxZVZW8,https://openreview.net/forum?id=mSaqxZVZW8
